id,symbol,name,close,open,value,volume
624b1fc9fc13ae359b00026f,APOP,LiveZ,827.64,510.14,755.3,975769171
624b1fc9fc13ae359b000270,BBT^H,Dynabox,802.83,457.5,821.2,797660418
624b1fc9fc13ae359b000271,P,Jaxworks,965.98,927.23,525.3,160809959
624b1fc9fc13ae359b000272,WGP,Youspan,814.03,47.31,751.64,990513222
624b1fc9fc13ae359b000273,IART,Twinder,742.75,485.19,609.83,921999617
624b1fc9fc13ae359b000274,KE,Kazu,278.83,569.23,677.54,242756611
624b1fc9fc13ae359b000275,SUNW,Fivechat,345.42,573.98,321.87,55205927
624b1fc9fc13ae359b000276,TCMD,Shufflebeat,548.54,768.57,58.13,448693670
624b1fc9fc13ae359b000277,JSM,Babbleblab,498.11,195.23,828.54,224357713
624b1fc9fc13ae359b000278,TRCO,Meemm,293.46,229.33,769.6,966231805
624b1fc9fc13ae359b000279,NBLX,Eamia,581.42,791.71,435.19,370158046
624b1fc9fc13ae359b00027a,SXC,Realblab,174.21,988.16,671.14,573127438
624b1fc9fc13ae359b00027b,VSTO,Mynte,843.47,185.89,46.04,679871399
624b1fc9fc13ae359b00027c,RFTA,Tazz,30.78,906.37,110.56,721367540
624b1fc9fc13ae359b00027d,KNSL,Kwinu,78.97,225.98,521.29,349208562
624b1fc9fc13ae359b00027e,FHK,Katz,315.86,679.08,292.79,942911654
624b1fc9fc13ae359b00027f,OEC,Edgepulse,449.5,799.63,68.42,464516122
624b1fc9fc13ae359b000280,MORN,Quire,123.14,742.32,700.5,626913776
624b1fc9fc13ae359b000281,LTM,Gevee,82.69,972.21,790.04,350352160
624b1fc9fc13ae359b000282,CYS,Mynte,239.82,511.14,113.17,701319861
624b1fc9fc13ae359b000283,TDW,Feedbug,508.82,207.42,507.78,98549747
624b1fc9fc13ae359b000284,SCHW^D,Oloo,100.13,306.11,431.27,706059698
624b1fc9fc13ae359b000285,CTRE,Brainverse,629.02,887.74,882.84,553395623
624b1fc9fc13ae359b000286,LPNT,Jayo,126.15,269.25,750.96,653956587
624b1fc9fc13ae359b000287,QQEW,Youtags,233.29,972.77,128.21,451310340
624b1fc9fc13ae359b000288,TOO^A,Oyondu,927.5,688.76,467.67,846913358
624b1fc9fc13ae359b000289,SAB,Feedspan,441.82,77.94,395.81,46253727
624b1fc9fc13ae359b00028a,PBSK,Edgepulse,745.31,72.33,471.91,16895326
624b1fc9fc13ae359b00028b,SLRC,Livetube,866.74,1.32,939.22,460959474
624b1fc9fc13ae359b00028c,TRNO,Avaveo,831.55,584.47,207.87,562595934
624b1fc9fc13ae359b00028d,PEI^A,Bubblebox,624.37,951.2,982.6,511682276
624b1fc9fc13ae359b00028e,PID,Tazzy,773.18,236.07,583.16,146633241
624b1fc9fc13ae359b00028f,ACFC,Skibox,163.33,788.32,962.11,495528845
624b1fc9fc13ae359b000290,CWBC,Thoughtblab,876.76,963.9,845.01,771415902
624b1fc9fc13ae359b000291,QRVO,Quaxo,517.79,947.25,287.56,374018627
624b1fc9fc13ae359b000292,FLXS,Feedfire,5.97,837.88,366.83,394188296
624b1fc9fc13ae359b000293,NSR,Realbuzz,120.19,598.62,385.55,288665140
624b1fc9fc13ae359b000294,CLNS^C,Photobean,824.63,401.53,747.43,449315410
624b1fc9fc13ae359b000295,EYESW,Thoughtmix,83.71,549.24,897.11,250789955
624b1fc9fc13ae359b000296,CCJ,Thoughtstorm,738.55,152.61,176.92,314103277
624b1fc9fc13ae359b000297,ENLK,Oba,848.16,356.66,195.35,443631878
624b1fc9fc13ae359b000298,NPV,Youbridge,906.42,714.28,711.28,184189166
624b1fc9fc13ae359b000299,TFX,Jabbersphere,618.86,571.66,998.8,362884737
624b1fc9fc13ae359b00029a,NVFY,Npath,211.5,944.66,591.05,138770836
624b1fc9fc13ae359b00029b,INPX,Blognation,157.28,605.43,338.28,480172512
624b1fc9fc13ae359b00029c,PLD,Geba,97.34,759.1,697.27,872779030
624b1fc9fc13ae359b00029d,MCRI,Voolia,204.88,786.64,39.38,267467536
624b1fc9fc13ae359b00029e,RDC,Eimbee,749.96,122.08,849.71,148064534
624b1fc9fc13ae359b00029f,TSNU,Yodel,766.9,102.17,530.42,488580182
624b1fc9fc13ae359b0002a0,OHGI,Realmix,116.04,775.69,527.82,139306313
624b1fc9fc13ae359b0002a1,GALT,Avaveo,587.83,744.65,967.23,20850790
624b1fc9fc13ae359b0002a2,DCI,Camido,14,898.51,109.86,181770765
624b1fc9fc13ae359b0002a3,FCF,Latz,784.53,733.96,725.25,54844053
624b1fc9fc13ae359b0002a4,RGLD,Pixope,779.9,912.58,960.3,17397482
624b1fc9fc13ae359b0002a5,DSX,Roomm,494.41,716.07,22.39,944177230
624b1fc9fc13ae359b0002a6,KMX,Skippad,919.64,886.91,236.79,731342044
624b1fc9fc13ae359b0002a7,CRUS,Oodoo,31.51,301.23,163.19,838247642
624b1fc9fc13ae359b0002a8,LECO,Agimba,545.78,538.54,946.16,650803114
624b1fc9fc13ae359b0002a9,FNHC,Skiptube,896.61,702.62,68.61,853489557
624b1fc9fc13ae359b0002aa,EZT,Photofeed,393.1,608.34,464.58,492710747
624b1fc9fc13ae359b0002ab,ORMP,Jaxspan,240.6,991.86,995.04,34835729
624b1fc9fc13ae359b0002ac,CINF,Centimia,664.08,896.3,851.26,145543005
624b1fc9fc13ae359b0002ad,BRS,Mymm,427.21,233.92,252.76,91548695
624b1fc9fc13ae359b0002ae,YPF,Devify,888.34,852.63,762.99,319500857
624b1fc9fc13ae359b0002af,WAT,Digitube,637.64,731.59,274.01,888392876
624b1fc9fc13ae359b0002b0,CSGS,Twitternation,882.69,981.63,702.81,803844531
624b1fc9fc13ae359b0002b1,SMFG,Buzzdog,488.79,190.05,899.9,763377140
624b1fc9fc13ae359b0002b2,E,Jetwire,595.35,769.42,338.78,805775931
624b1fc9fc13ae359b0002b3,NVUS,Midel,123.57,565.35,448.88,117247042
624b1fc9fc13ae359b0002b4,CLMT,Youtags,148.61,738.97,693.75,273237084
624b1fc9fc13ae359b0002b5,OPK,Voonte,927.05,519.41,220.77,879148107
624b1fc9fc13ae359b0002b6,EPC,Babblestorm,545,575.93,834.5,761941459
624b1fc9fc13ae359b0002b7,AVDL,Mydeo,339.74,869.63,391.88,613235412
624b1fc9fc13ae359b0002b8,GLOP,Dynava,445.82,557.05,701.37,625112966
624b1fc9fc13ae359b0002b9,NYLD.A,Blogspan,836.29,389.08,732.28,628354903
624b1fc9fc13ae359b0002ba,GM,Wordware,645.57,562.16,684.28,836098838
624b1fc9fc13ae359b0002bb,NEU,Zoombox,744.37,449.75,939.44,730024029
624b1fc9fc13ae359b0002bc,CELG,Gabvine,543.06,744.92,569.43,638899989
624b1fc9fc13ae359b0002bd,SLP,Meeveo,656.18,135.31,886.85,716750793
624b1fc9fc13ae359b0002be,SALM,Browsebug,805.44,644.21,610.46,994875849
624b1fc9fc13ae359b0002bf,APAM,Shufflester,929.1,195.62,110.44,822088862
624b1fc9fc13ae359b0002c0,DERM,Reallinks,3.24,155.77,767.94,719098444
624b1fc9fc13ae359b0002c1,CMRE,Dabfeed,533.17,375.04,474.38,335791585
624b1fc9fc13ae359b0002c2,GTYHW,Youspan,533.61,562.58,735.15,51606174
624b1fc9fc13ae359b0002c3,FRT,Vinte,747.47,912.97,115.36,775011519
624b1fc9fc13ae359b0002c4,PSA^U,Avamm,875.14,842.06,521.05,982521569
624b1fc9fc13ae359b0002c5,NEPT,Skalith,527.39,237.94,701.49,894548135
624b1fc9fc13ae359b0002c6,CNX,Yoveo,924.22,247.9,435.89,135445517
624b1fc9fc13ae359b0002c7,CCO,Shuffledrive,20.77,318.58,792.12,469070420
624b1fc9fc13ae359b0002c8,EVHC^,Eimbee,941.02,512.82,620.82,558660858
624b1fc9fc13ae359b0002c9,BOLD,Devshare,716.5,58.13,246.97,626581716
624b1fc9fc13ae359b0002ca,NWS,Cogidoo,78.39,626.46,470.04,92126309
624b1fc9fc13ae359b0002cb,GJP,Browsedrive,494.24,683.06,664.04,667567836
624b1fc9fc13ae359b0002cc,TCO^J,Oloo,707.84,555.86,645.72,517752620
624b1fc9fc13ae359b0002cd,BIOS,Thoughtbridge,35.02,613.2,555.98,952615447
624b1fc9fc13ae359b0002ce,RGEN,Avamba,600.98,303.87,9.26,68125719
624b1fc9fc13ae359b0002cf,CBSHP,Tagfeed,906.01,617.54,120.75,663743801
624b1fc9fc13ae359b0002d0,GEF,Divape,15.7,885.78,136.81,588224800
624b1fc9fc13ae359b0002d1,LCAHW,Edgetag,857.56,812.71,835.75,254975216
624b1fc9fc13ae359b0002d2,AZZ,Pixope,161.53,181.09,153.53,854563042
624b1fc9fc13ae359b0002d3,BSD,Skiptube,696.54,270.16,249.37,957969428
624b1fc9fc13ae359b0002d4,STT^E,Latz,596.2,243,22.92,137511306
624b1fc9fc13ae359b0002d5,RVLT,Quire,442.95,704.55,395.68,221796421
624b1fc9fc13ae359b0002d6,ZEN,Zava,12.45,671.94,830.47,569820011
624b1fc9fc13ae359b0002d7,STAG^C,Fadeo,404.07,447.09,902.88,814563688
624b1fc9fc13ae359b0002d8,BVXV,Vinder,19.75,65.32,761,368627437
624b1fc9fc13ae359b0002d9,DGLT,Pixonyx,947.94,716.98,825.2,650025865
624b1fc9fc13ae359b0002da,CDZI,Browsetype,363.66,416.38,971.27,127252614
624b1fc9fc13ae359b0002db,BFIN,Feedspan,224.42,589.35,499.86,917677210
624b1fc9fc13ae359b0002dc,GNW,Quamba,906.85,29.71,947.63,373016630
624b1fc9fc13ae359b0002dd,NLY,Skynoodle,839.03,565.6,900.9,717279039
624b1fc9fc13ae359b0002de,TRN,Rooxo,892.57,667.01,287.51,887595075
624b1fc9fc13ae359b0002df,RLI,Vinder,675.29,48.22,41.92,780494708
624b1fc9fc13ae359b0002e0,IMAX,Realpoint,186.55,787.53,823.69,293060764
624b1fc9fc13ae359b0002e1,CAPL,Jamia,460.79,706.43,586.04,467063234
624b1fcafc13ae359b0002e2,SZC,Skibox,545.6,482.59,704.75,761933655
624b1fcafc13ae359b0002e3,FTSM,Snaptags,540.43,381.52,138.74,433407958
624b1fcafc13ae359b0002e4,DLNG,Babblestorm,36.36,212.28,447.21,161217102
624b1fcafc13ae359b0002e5,RBS^S,Eayo,496.25,254.86,8.63,437484633
624b1fcafc13ae359b0002e6,FSTR,Youbridge,52.43,538.14,221.17,955367111
624b1fcafc13ae359b0002e7,EBIX,Voonder,973.1,504.55,5.35,311721368
624b1fcafc13ae359b0002e8,VEON,Skimia,940.89,993.12,912.13,433182645
624b1fcafc13ae359b0002e9,SSW^E,Thoughtbridge,405.08,343.38,507.22,799194296
624b1fcafc13ae359b0002ea,KMM,Yoveo,382.95,757.33,870.21,678317522
624b1fcafc13ae359b0002eb,KYN,Innojam,237.9,349.69,603.31,473766808
624b1fcafc13ae359b0002ec,MCEP,Topdrive,477.58,936.46,739.32,674451672
624b1fcafc13ae359b0002ed,KWEB,Edgetag,943.11,569.51,443.76,733602843
624b1fcafc13ae359b0002ee,OA,Jatri,528.85,519.1,913.82,678258441
624b1fcafc13ae359b0002ef,ASMB,Skyndu,799.5,300.44,736.84,95304287
624b1fcafc13ae359b0002f0,LXP,Gigashots,683.78,300.87,968.61,17019310
624b1fcafc13ae359b0002f1,THGA,Skimia,682.05,191.91,701.28,715099881
624b1fcafc13ae359b0002f2,ETH,Pixope,402.44,864.67,189.39,921836974
624b1fcafc13ae359b0002f3,TILE,Fivespan,851.48,753.12,93.69,114074357
624b1fcafc13ae359b0002f4,NVCN,Skibox,125.19,394.26,342.93,469313072
624b1fcafc13ae359b0002f5,LYTS,Browsetype,903.84,272.07,308.12,956411174
624b1fcafc13ae359b0002f6,EGHT,Quatz,699.12,64.4,807.59,374317180
624b1fcafc13ae359b0002f7,TBNK,Kwilith,283.92,854.83,739.02,679200397
624b1fcafc13ae359b0002f8,SAJA,Digitube,551.11,909.02,606.43,484283727
624b1fcafc13ae359b0002f9,SHLO,Devpoint,208.41,751.17,534.9,245915390
624b1fcafc13ae359b0002fa,PANL,Agivu,658.04,186.13,907.38,376703789
624b1fcafc13ae359b0002fb,DCI,Omba,475.17,155.11,516.88,911014033
624b1fcafc13ae359b0002fc,AIRT,Mydeo,282.4,478.45,234.48,980209443
624b1fcafc13ae359b0002fd,LXU,Roodel,219.27,920.2,852.79,641215757
624b1fcafc13ae359b0002fe,CONE,Wordify,416.24,527.23,970.27,718489249
624b1fcafc13ae359b0002ff,GKOS,Devify,580.36,125.6,277.17,393590928
624b1fcafc13ae359b000300,TRPX,Roodel,668.39,901.48,916.06,994022163
624b1fcafc13ae359b000301,CTRL,Shufflester,829.36,295.56,208.38,579292691
624b1fcafc13ae359b000302,BEBE,Devify,778.21,569.38,909,711687939
624b1fcafc13ae359b000303,ZOES,Jaloo,571.15,546.66,368.35,192772147
624b1fcafc13ae359b000304,CPIX,Innojam,554.09,865.83,665.02,285733174
624b1fcafc13ae359b000305,LFUS,BlogXS,518.49,758.49,712.05,605487266
624b1fcafc13ae359b000306,DFT^C,Wikivu,896.3,447.16,5.73,975854835
624b1fcafc13ae359b000307,IAG,Gabtune,321.67,574.04,393.03,127649816
624b1fcafc13ae359b000308,CBG,Rooxo,291.53,534.61,754.35,487877771
624b1fcafc13ae359b000309,BAX,Twinte,635.99,952.31,673.57,920199377
624b1fcafc13ae359b00030a,WRB^C,Trudeo,577.05,123.58,241.46,716736985
624b1fcafc13ae359b00030b,SYPR,Mycat,358.02,557.77,553.04,138913460
624b1fcafc13ae359b00030c,MOTAW,Quatz,983.11,668.05,232.91,26768360
624b1fcafc13ae359b00030d,MLHR,Yadel,529.05,155.54,926.16,325020761
624b1fcafc13ae359b00030e,CX,Youbridge,494.61,688.18,128.11,351926808
624b1fcafc13ae359b00030f,AVA,Jaxbean,325.56,149.3,27.55,981111658
624b1fcafc13ae359b000310,WDC,Katz,37.12,64,705.77,148617946
624b1fcafc13ae359b000311,JJSF,Youtags,115.66,593.18,383.4,14366310
624b1fcafc13ae359b000312,GCV,Fivechat,330.5,763.96,763.5,827096793
624b1fcafc13ae359b000313,LINDW,Demimbu,950.01,123.41,266.96,924381570
624b1fcafc13ae359b000314,WBS,Bluejam,397.33,764.27,632.52,404023809
624b1fcafc13ae359b000315,EGT,Edgeblab,547.89,522.42,947.49,629595131
624b1fcafc13ae359b000316,QNST,Linkbridge,46.64,92.03,965.81,583732683
624b1fcafc13ae359b000317,OMAA,Meevee,797.21,703.82,222.6,956312134
624b1fcafc13ae359b000318,BST,Katz,769.57,858.92,669.9,851994718
624b1fcafc13ae359b000319,CBD,Realcube,719.12,821.46,738.73,162330249
624b1fcafc13ae359b00031a,IIF,Mynte,817.05,392.46,202.84,244189435
624b1fcafc13ae359b00031b,MULE,Dynava,772.59,7.92,125.94,27738475
624b1fcafc13ae359b00031c,MTFB,Zooxo,178.37,126.96,270.51,569763059
624b1fcafc13ae359b00031d,ETRM,Roombo,201.57,512.69,23.17,502129623
624b1fcafc13ae359b00031e,PID,Yoveo,121.63,939.48,842.36,472908889
624b1fcafc13ae359b00031f,CINF,Avamba,697.38,637.33,211.77,887777279
624b1fcafc13ae359b000320,UTF,Centidel,928.26,62.36,797.66,536682328
624b1fcafc13ae359b000321,LILA,Riffpath,545.51,449.52,585.84,48301134
624b1fcafc13ae359b000322,ASH,Browseblab,524.34,568.67,545.79,555906611
624b1fcafc13ae359b000323,RFIL,Skajo,793.43,562.22,46.4,921017278
624b1fcafc13ae359b000324,APD,Skiba,911.27,102.04,165.16,378693975
624b1fcafc13ae359b000325,CSGP,Avaveo,450.47,585.95,837.47,38929923
624b1fcafc13ae359b000326,ABUS,Kimia,138.72,289.65,828.09,444973110
624b1fcafc13ae359b000327,EVOK,Jetpulse,36.14,13.13,450.82,335906044
624b1fcafc13ae359b000328,FBM,Meevee,887.66,147.9,712.19,593394996
624b1fcafc13ae359b000329,AMCN,Miboo,939.33,769.08,533.72,869567433
624b1fcafc13ae359b00032a,HSIC,Skinder,471.61,5.41,412.42,865638954
624b1fcafc13ae359b00032b,STAR^D,Feedfish,7.92,359.71,586.69,150909318
624b1fcafc13ae359b00032c,IEP,Avamba,931.57,451.14,509.68,74941253
624b1fcafc13ae359b00032d,GSIT,Dynabox,283.74,513.78,600.58,559806092
624b1fcafc13ae359b00032e,IDT,Viva,703,649.48,34.03,391680353
624b1fcafc13ae359b00032f,WFC^P,Tavu,88.39,456.93,991.09,612301958
624b1fcafc13ae359b000330,SCSC,Zoomdog,956.6,362.85,618.57,46370566
624b1fcafc13ae359b000331,TCO,Topicshots,650.2,998.63,323.82,372910847
624b1fcafc13ae359b000332,WNRL,Digitube,334.03,96.61,286.71,250593973
624b1fcafc13ae359b000333,SMCP,Tambee,635.71,878.83,874.97,309739610
624b1fcafc13ae359b000334,CERS,Tazz,795.87,186.26,62.13,688837502
624b1fcafc13ae359b000335,CCL,Fatz,248.66,197.31,675.87,338397748
624b1fcafc13ae359b000336,KOPN,Devbug,543.51,112.85,972.47,473481474
624b1fcafc13ae359b000337,CBG,Jabbersphere,131.96,247.12,669.26,825920552
624b1fcafc13ae359b000338,NC,Thoughtblab,794.05,158.99,588.78,239507054
624b1fcafc13ae359b000339,VAR,Youbridge,806.78,286.95,14.53,539050124
624b1fcafc13ae359b00033a,BJRI,Topiclounge,866.38,221.09,373.24,856759999
624b1fcafc13ae359b00033b,CUBE,Yakitri,243.89,298.33,379.41,595951709
624b1fcafc13ae359b00033c,BDXA,Blogpad,81.61,477.39,758.62,797691614
624b1fcafc13ae359b00033d,IBB,Skynoodle,878.23,1.24,491.67,230310722
624b1fcafc13ae359b00033e,UNIT,Shufflebeat,295.16,443.41,348.29,770084751
624b1fcafc13ae359b00033f,PHG,Podcat,880.33,168.32,946.15,205946531
624b1fcafc13ae359b000340,ADSW,Rhynyx,212.45,942.89,615.57,130445230
624b1fcafc13ae359b000341,AAWW,Oyoloo,587.94,744.53,471.2,296656407
624b1fcafc13ae359b000342,SSW^G,Centidel,733.39,616.02,89.46,673801760
624b1fcafc13ae359b000343,HJV,Gevee,150.09,295.84,271.74,707884425
624b1fcafc13ae359b000344,PSB^V,Flipbug,324.9,897.8,393.84,223691859
624b1fcafc13ae359b000345,SOI,Janyx,787.34,218.37,395.78,666317167
624b1fcafc13ae359b000346,STAR^I,Rhyloo,545.88,917.88,253.32,84859443
624b1fcafc13ae359b000347,NGHC,Wordtune,885.95,38.07,359.74,502391760
624b1fcafc13ae359b000348,ECC           ,Bubblemix,741.21,494.6,403.4,338021322
624b1fcafc13ae359b000349,AHL,Aimbo,556.14,370.49,60.62,807570563
624b1fcafc13ae359b00034a,VLT,Jetpulse,86.3,588.24,362.82,94131270
624b1fcafc13ae359b00034b,FEM,Meeveo,257.02,637.66,869.18,696195687
624b1fcafc13ae359b00034c,WYIG,Jabbersphere,575.63,449.03,498.21,48045713
624b1fcafc13ae359b00034d,ANFI,Topiclounge,467.21,391.88,229.88,247972257
624b1fcafc13ae359b00034e,ACRE,Shufflester,741.37,819.93,942.2,469654595
624b1fcafc13ae359b00034f,EGLT,Skaboo,309.76,231.24,218.99,662400426
624b1fcafc13ae359b000350,UMH,Jaxspan,557.31,468.22,534.84,23500697
624b1fcafc13ae359b000351,INDB,Shuffletag,308.13,256.63,911.71,896481488
624b1fcafc13ae359b000352,HBANP,Demivee,309.18,832.87,334.75,439521714
624b1fcafc13ae359b000353,NAII,Pixonyx,962.3,92.63,990.24,122761364
624b1fcafc13ae359b000354,PFBI,Gabcube,115.45,617.99,694.11,549529274
624b1fcafc13ae359b000355,EV,Cogidoo,815.95,687.04,550.47,889157205
624b1fcafc13ae359b000356,DRI,Skaboo,680.42,663.94,973.12,127672084
624b1fcafc13ae359b000357,AI,Thoughtworks,395.07,434.68,674.6,922463162
624b1fcafc13ae359b000358,NCMI,Youfeed,939.08,14.53,763.51,176287104
624b1fcafc13ae359b000359,CPAAW,Lazzy,338.35,229.74,485.01,645434534
624b1fcafc13ae359b00035a,DWAT,Pixoboo,783.08,638.8,868.61,227422670
624b1fcafc13ae359b00035b,CNOB,Digitube,105.88,861,206.56,966037680
624b1fcafc13ae359b00035c,THC,Feedbug,150.26,570.85,372.21,485749714
624b1fcafc13ae359b00035d,KSU^,Brightdog,907.3,370.87,763.24,33517234
624b1fcafc13ae359b00035e,BBT^H,Realcube,950.59,130.55,116.74,529885333
624b1fcafc13ae359b00035f,IBKCP,Mita,870.21,195.82,345.15,211388071
624b1fcafc13ae359b000360,ZIXI,Nlounge,3.93,859.37,272.34,578340536
624b1fcafc13ae359b000361,BRSS,Quinu,510.66,600.8,361.38,655527607
624b1fcafc13ae359b000362,BAC^L,Zava,643.99,756.3,671.67,260648196
624b1fcafc13ae359b000363,POPE,Quinu,445.6,473.8,992.42,845225752
624b1fcafc13ae359b000364,HK,Flipstorm,931.74,820.23,695.28,115958078
624b1fcafc13ae359b000365,AET,Skiba,60.48,511.03,425.57,1287121
624b1fcafc13ae359b000366,NVAX,Meevee,497.35,237.51,819.88,933797330
624b1fcafc13ae359b000367,ROCK,Quinu,500.2,398.98,171.12,15301595
624b1fcafc13ae359b000368,SFL,Feedmix,66.64,825.55,262.32,510801203
624b1fcafc13ae359b000369,SNOAW,Zava,978.35,398.48,698.77,520292071
624b1fcafc13ae359b00036a,AAXN,Leenti,17.61,987.6,359.93,87626332
624b1fcafc13ae359b00036b,PGTI,Cogilith,57.8,586.19,68.72,890951172
624b1fcafc13ae359b00036c,NYMTP,Twitterbeat,855.54,937.73,699.33,715285701
624b1fcafc13ae359b00036d,DRE,Dynabox,366.24,791.18,778.77,103183409
624b1fcafc13ae359b00036e,WWW,Vinte,764.46,564.84,967.35,363394351
624b1fcafc13ae359b00036f,MFINL,Zoomzone,638.13,306.22,349.63,69285844
624b1fcafc13ae359b000370,CMS,Wikizz,123.51,262.82,665.78,295377112
624b1fcafc13ae359b000371,GIII,Tagpad,585.72,720.92,862.7,770847102
624b1fcafc13ae359b000372,PACB,Trudoo,650.3,207.67,348.93,278501792
624b1fcafc13ae359b000373,CSTE,Dazzlesphere,433.37,572.48,241.15,152822360
624b1fcafc13ae359b000374,NRK,Kaymbo,478.05,590.54,310.96,377160842
624b1fcafc13ae359b000375,WF,Yakitri,490.73,183.55,876,480084564
624b1fcafc13ae359b000376,LDF,Feedmix,481.01,882.9,894.3,963439682
624b1fcafc13ae359b000377,LUNA,Chatterpoint,716.8,341.71,371.11,874552828
624b1fcafc13ae359b000378,BYD,Zoonoodle,535.09,932.8,505.54,607551357
624b1fcafc13ae359b000379,BNCL,Yamia,357.18,340.02,35.1,424115210
624b1fcafc13ae359b00037a,HOLX,Zoonoodle,713.46,196.74,154.26,322186419
624b1fcafc13ae359b00037b,CHUBK,Gabvine,639.94,746.24,546.97,403373569
624b1fcafc13ae359b00037c,FIX,Jayo,791.32,355.75,68.69,981758940
624b1fcafc13ae359b00037d,UDBI,Feedfire,842.7,372.54,486.19,563627821
624b1fcafc13ae359b00037e,HEES,Skidoo,278.64,808.71,867.46,723209275
624b1fcafc13ae359b00037f,SNMX,Bubblebox,720.49,387.03,485.81,308505616
624b1fcafc13ae359b000380,OACQU,Thoughtsphere,278.73,355.92,836.19,96585676
624b1fcafc13ae359b000381,THRM,Tagfeed,649.62,439.7,816.09,662544294
624b1fcafc13ae359b000382,YNDX,Wikizz,660.63,930.41,563.9,877617624
624b1fcafc13ae359b000383,CIL,Plajo,307.12,161.87,841.36,768488446
624b1fcafc13ae359b000384,CORE,Browsetype,554.29,828.99,158.18,824121757
624b1fcafc13ae359b000385,TCPC,Zava,553.48,263.03,635.48,966922227
624b1fcafc13ae359b000386,THG,Trunyx,145.79,511.32,471.98,592886445
624b1fcafc13ae359b000387,CWCO,Eidel,262,872.18,617.53,576808735
624b1fcafc13ae359b000388,OREX,Thoughtbridge,249.45,362.67,988.88,864660801
624b1fcafc13ae359b000389,KNL,Roomm,198.98,466.24,738.59,960571637
624b1fcafc13ae359b00038a,BCLI,Oyoloo,418.3,896.88,911.85,593914563
624b1fcafc13ae359b00038b,COLL,Avamm,62.78,689.09,818.98,19988716
624b1fcafc13ae359b00038c,TAX,Katz,915.84,409.31,920.07,304230670
624b1fcafc13ae359b00038d,OSN,Topiclounge,287.04,412.5,578.33,650319712
624b1fcafc13ae359b00038e,TOO^A,Brainbox,136.51,939.65,743.49,254081486
624b1fcafc13ae359b00038f,SPE^B,Mudo,753.22,396.06,573.05,245363180
624b1fcafc13ae359b000390,JFC,Brightdog,734.23,329.4,257.2,179108910
624b1fcafc13ae359b000391,MDGS,Thoughtbeat,442.67,644.47,876.19,347860720
624b1fcafc13ae359b000392,SAFT,Yambee,1.54,366.33,652.7,455544404
624b1fcafc13ae359b000393,STWD,Demimbu,785.62,257.36,379.94,281249396
624b1fcafc13ae359b000394,NVMI,Vinder,899.96,159.42,546.02,682081784
624b1fcafc13ae359b000395,INXN,Zazio,71.59,805.24,723.64,294702702
624b1fcafc13ae359b000396,JBR,Leenti,794.69,804.98,90.19,702889802
624b1fcafc13ae359b000397,BATRK,Thoughtbeat,144.1,184.89,693.08,986991836
624b1fcafc13ae359b000398,PXLW,Kazio,422.08,114.96,955.67,563252353
624b1fcafc13ae359b000399,CSBR,Jaxworks,759.2,292.83,323.85,57068496
624b1fcafc13ae359b00039a,ELC,Npath,228.04,931.5,347.47,47421850
624b1fcafc13ae359b00039b,BHAC,Feednation,177.53,438.03,391.3,189366488
624b1fcafc13ae359b00039c,MVO,Avamba,946.33,345.73,377.12,467759752
624b1fcafc13ae359b00039d,BIOS,Gigabox,159.92,772.53,155.54,67839661
624b1fcafc13ae359b00039e,VMO,Oba,631.13,175.63,800.32,37885925
624b1fcafc13ae359b00039f,IDSY,Mita,88.64,273.58,975.99,348564591
624b1fcafc13ae359b0003a0,ELVT,Gabvine,343.58,233.62,145.57,616346289
624b1fcafc13ae359b0003a1,TWNKW,Tazz,293.95,803.72,88.63,323474316
624b1fcafc13ae359b0003a2,GPOR,Oba,873.84,967.37,884.39,56721024
624b1fcafc13ae359b0003a3,OXLCN,Oyoyo,823.32,395.68,560.34,301039309
624b1fcafc13ae359b0003a4,ZIONZ,Cogibox,642.15,137.63,511.14,322618259
624b1fcafc13ae359b0003a5,GDL^B,Gabtype,448.76,5.03,196.61,935651218
624b1fcafc13ae359b0003a6,DNOW,Gabspot,108.98,844.86,286.49,650193900
624b1fcafc13ae359b0003a7,EACQU,Mybuzz,681.82,978.92,701.14,140127406
624b1fcafc13ae359b0003a8,EMCB,Devcast,647.82,692.14,582.09,253647558
624b1fcafc13ae359b0003a9,GLW,Feedfire,655.37,725.14,931.85,761503230
624b1fcafc13ae359b0003aa,CBFV,Yambee,496.01,450.5,48.92,577736574
624b1fcafc13ae359b0003ab,OHRP,Gabtune,565.34,312.97,118.33,685843567
624b1fcafc13ae359b0003ac,ANTH,Kazio,416.73,697.57,775.13,733682786
624b1fcafc13ae359b0003ad,HP,Shuffletag,805.49,58.83,786.28,357799376
624b1fcafc13ae359b0003ae,BBU,Browsetype,663.86,803.17,565.88,889328111
624b1fcafc13ae359b0003af,EOCC,Fadeo,929.73,568.38,781.39,611730426
624b1fcafc13ae359b0003b0,ASX,Kwinu,140.92,164.49,471.07,36400419
624b1fcafc13ae359b0003b1,JW.A,Oyoloo,929.19,31.95,101.91,872959626
624b1fcafc13ae359b0003b2,WYNN,Jabbertype,976.05,4.41,339.54,359377439
624b1fcafc13ae359b0003b3,EVGN,Trudeo,882.87,649.92,206.05,351275709
624b1fcafc13ae359b0003b4,EGLT,Devpoint,420.79,201.46,751,926209479
624b1fcafc13ae359b0003b5,NAO,Skimia,444.33,915.63,749.17,391608664
624b1fcafc13ae359b0003b6,BBL,Lazz,669.48,356.02,973.59,801468451
